user_id,subgroup
617f182980117b0007995e45,71 59 23 3 6 51 4 36 50 61 29 66 1 7 72 62 85 40 5 60 79 83 37 24 25 77 46 28 8 35 57 15 14 9 38 34 39 88 17 56 65
617f1fe8b231940007828878,71 59 83 37 51 50 61 29 66 1 7 72 36 23 3 6 40 63 64 38 34 39 85 60 25 77 75 33 76 19 5 79 69 54 53 58 78 74 55 35 57 67 56 65
59b79476cd5792070055e82b,4 5 27 71 59 23 3 6 61 9 40 13 50 29 66 1 51 7 72 36 24 79 60 83 37 85 14 15 18 55 69 70
5d1e29010d5f3b0021dc4a41,23 3 6 51 50 61 29 66 1 7 72 36 71 59 32 33 34 38 39 40 4 5 41 52 83 37 85 79 60 57 25 80 58 46 9 43
5ab12613a356e3001e486f30,71 59 50 61 29 66 1 51 7 72 36 83 37 32 33 75 76 64 63 69 52 57 23 3 6 40 58 41 8 85 55 54 81 35 70 68 60 79 42 43
6027c54ce4e6038902cd6f78,13 40 8 71 59 50 61 29 66 1 51 7 72 36 23 3 6 4 5 14 15 69 70 9 79 84 85 55 83 37 16 53 35 57 60 46
5b5c44148011d1001e33e86d,23 3 6 71 59 50 61 29 66 1 51 7 72 36 40 5 83 37 38 34 39 25 77 4 60 79 85 19 73 62 8 69 32 33
617f3a3cb23194000782b00a,40 71 59 23 3 6 50 61 29 66 1 51 7 72 36 69 70 8 53 60 85 4 19 45 5 9 73 55 13 79 83 37 47 28 56 65
5915c4332fa2a607008bdc2b,50 51 4 23 3 6 71 59 40 61 29 66 1 7 72 36 9 13 5 8 38 34 39 16 79 83 37 60 77 78 53 55 69 70 25 85 35 57 32 33
5dac17e09b475f0021c7fa86,71 59 50 61 29 66 1 51 7 72 36 69 70 55 8 40 23 3 6 83 85 37 64 13 35 75 57 76 33 15 14 63 79
61700b7fe38aa7000780dd97,71 59 50 61 29 66 1 51 7 72 36 23 3 6 40 85 55 78 83 37 60 79 8 69 70 35 57 5 38 33 34 39 54 65 32 41
61720c8d5764e90006ed78b6,23 3 6 40 71 59 7 50 61 29 66 1 51 72 36 5 53 85 8 83 37 60 38 34 39 79 69 70 65 28 9 19 77 78 22 67 13
5a5342ac5518aa001e320dd7,71 59 50 61 29 66 1 51 7 72 36 23 3 6 83 37 40 85 55 5 60 69 70 35 57 38 34 39 25 77 79 32 33 8 64 14 15 56 65
60f38d0440316c0006a97d14,4 36 5 3 22 20 71 59 23 6 40 50 61 29 66 1 51 7 72 67 25 77 60 83 37 89 79 85 8
5f4da0a6df4a83f7dbd97fc0,71 59 50 61 29 66 1 51 7 72 36 23 3 6 32 33 34 40 42 43 58 38 39 44 85 75 76 64 52 79 60 83 37 41 80 74 68 57 63 8 69 70 89 55 19
5678090950562140005e6891,50 61 29 66 1 51 7 72 36 71 59 23 3 6 40 38 34 39 83 37 60 8 35 57 85 79 32 33 5 69 70 28 24 13 55 62 65 56 77 78 4 53 45 67
617f4988b23194000782c4d5,38 34 39 23 3 6 7 71 59 32 33 40 50 61 29 66 1 51 72 36 25 77 5 60 78 83 37 54 67 79 19 85 4 22 8
617f4872b23194000782c421,71 59 23 3 6 4 5 89 36 40 7 24 14 1 28 51 60 50 61 29 66 72 13 85 79 9 62 83 37 55 69 70 15 8
617f4ca4b23194000782ccae,38 34 39 23 3 6 32 33 71 59 7 50 61 29 66 1 51 72 36 40 5 80 60 85 79 77 78 83 37 42 43 58 25 67 52 8 54 41 75 76 64
617f4bf108fc0300066bcc1e,19 40 73 53 50 72 71 59 23 3 6 5 61 29 66 1 51 7 36 83 37 28 56 60 15 13 65 85 69 70 55
5c8660871a21560020ec7086,83 85 51 37 71 59 50 61 29 66 1 7 72 36 49 60 56 65 40 55 23 3 6 79 35 57 8 24 69 32 33 4
573c92c5fad4ef0a006babb5,71 59 23 3 6 50 61 29 66 1 51 7 72 36 40 5 83 37 60 79 4 38 34 39 25 77 85 35 57 78 22 67 55 13 9
617f519608fc0300066bd9d0,4 5 36 71 59 23 3 6 50 61 29 66 1 51 7 72 40 60 79 85 83 37 9 25 77 27 22 53 89
615a9dceabe3050007f8199b,71 59 50 61 29 66 1 51 7 72 36 40 23 3 6 79 85 35 57 60 83 37 69 70 8 32 33 19 64 75 76 55 34 56 65 53 62 42 43 58 24 5 73 38 39
5f16eb67cad0d03720ec1981,23 3 6 4 36 5 71 59 7 40 50 61 29 66 1 51 72 20 25 77 38 34 39 60 79 85 78 83 37 32 33
60ff49d4821982000654ab15,19 40 71 59 73 23 3 6 50 66 51 72 5 53 61 29 1 7 36 13 90 25 83 37 69 70 56 15 35 57 60 4 85 8 55
6159a340a2c84f0006db6307,4 36 71 59 40 23 3 6 19 51 50 61 29 66 1 7 72 60 5 25 77 79 69 70 85 83 37 30 53 73 74 8 28 75 33 76 64 57 56 38 34 39 49 89 20 32 58
5743436cfad4ef0a006bea28,71 59 50 61 29 66 1 51 7 72 36 23 3 6 38 34 39 83 37 5 40 25 77 60 58 79 85 54 33 35 57 52 78 67 55 32 80 81 19 87 56 65 22 69 4
5f15cc0092111749b05c8d87,4 36 5 23 3 6 40 45 71 59 1 2 7 25 77 50 61 29 66 51 72 89 20 60 22 69 70 79 85 38 39 28
5f1a3fbf60d94a09934ed008,71 59 40 23 3 6 50 61 29 66 1 51 7 72 36 38 34 39 83 37 13 55 60 69 70 32 33 79 15 73 85 5 19 14 64 56 65 53 8 63 75 76 49 4
5df8601960f8440021cb4f01,71 59 40 69 70 51 50 61 29 66 1 7 72 36 23 3 6 83 37 21 85 4 60 79 55 8 35 57 5 73 53 15 49 90 75 33 76 64
6035c9d395a296627eb84073,40 23 3 6 71 59 7 5 65 85 51 12 77 50 61 29 66 1 72 36 4 19 25 13 60 27 79 53 83 37 56 9 73 90 45 55 69 70
617f612ef4c68c00064083f6,23 3 6 7 50 61 29 66 1 51 72 36 71 59 40 5 27 9 41 39 83 37 85 79 60 38 34 33 45 65 4 46 55 13 35 57 69 70 32
617f5e6948279000067f7846,69 70 8 71 59 50 61 29 66 1 51 7 72 36 55 23 3 6 40 60 79 85 21 28 35 57 47 45 4 25 77 83 37 58 30 48 33 5 42 32 43 62 75 76 64
61406b89ce23f10007a2b421,71 59 51 50 61 29 66 1 7 72 36 83 85 37 23 3 6 40 60 8 65 55 69 70 45 56 4 5 79 62 35 57 24 53 19 30 12 77
617c1a69304bcd0006d96845,23 3 6 7 71 59 4 36 40 5 50 61 29 66 1 51 72 60 28 88 25 85 8 79 77 78 38 34 39 69 70 32 33 20 83 37 22
5a55c5df5863ae001eccb86f,23 3 6 71 59 38 34 39 7 40 50 61 29 66 1 51 72 36 5 32 33 25 77 60 4 8 83 37 69 70 85 79 78
5d5ec526e90dec0021058eed,71 59 40 50 61 29 66 1 51 7 72 36 23 3 6 33 57 83 37 60 5 69 70 64 79 32 28 75 76 85 73 63 24 4 53 15 35 22 56 65 25 77 49 55
617f630348279000067f7c8b,40 71 59 23 3 6 19 7 50 61 29 66 1 51 72 36 5 53 73 4 60 85 83 37 21 56 79 55 90 65 25 78
617f64edb23194000782ec64,13 40 50 66 51 72 71 59 61 29 1 7 36 23 3 6 73 28 53 60 83 37 19 46 5 79 56 88 15 9 4 85 8 55 41 39 24 89 69 70
5c851cc39d98460020c367cc,19 40 50 66 51 72 73 71 59 61 29 1 7 36 15 23 3 6 83 37 5 79 60 53 69 70 8 56 85 13 90 41 39 32 33 34
5fc391b8236603f24685cd32,71 59 7 40 23 3 6 50 61 29 66 1 51 72 36 8 5 85 69 70 79 38 34 39 53 60 64 4 15 83 37 13 9 65 55 28 75 33 76 25 32
617f6d4de4d4a400072f5093,13 27 4 71 59 5 40 79 51 61 9 69 70 23 3 6 7 14 24 1 50 29 66 72 36 60 85 8 28 55 35 57 15 88
617f6eeb80117b000799e036,69 70 71 59 50 61 29 66 1 51 7 72 36 40 23 3 6 8 45 85 5 55 28 47 35 57 60 83 37 13 32 33 34 79 4 48 64 38 39 81 21
617f60a3f4c68c00064083cf,23 3 6 5 71 59 7 40 50 61 29 66 1 51 72 36 4 60 25 32 33 34 83 37 85 79 69 70 8 20 38 39 14 15 22 67 55 53 77 78
5cd3f9e94a8a090020f21209,83 37 71 59 50 61 29 66 1 51 7 72 36 23 3 6 40 78 85 65 60 5 79 38 34 39 35 57 87 56 19 8 77 54 69
617f73bb80117b000799e8f2,71 59 51 50 61 29 66 1 7 72 36 23 3 6 40 83 37 8 85 69 70 35 57 60 5 79 78 65 38 34 39 15 64 91 53 33
616545600aa40700061b0f40,40 71 59 19 73 13 23 3 6 53 69 70 50 66 51 72 61 29 1 7 36 4 5 85 15 55 83 37 8 60 90 56 79
617f7301b23194000782ff78,15 73 71 59 40 50 61 29 66 1 51 7 72 36 60 19 83 37 79 89 23 3 6 85 13 69 70 8 55 28 46 53 62 35 57 24 14 5 49
617f7505f4c68c0006409c31,4 36 5 23 3 6 71 59 7 40 50 61 29 66 1 51 72 60 25 77 20 85 38 34 39 32 33 83 37 79 69 70 62 22
617f730bb4ed3c000784a15a,23 3 6 7 71 59 38 34 39 40 5 51 50 61 29 66 1 72 36 4 77 78 22 67 32 33 25 60 85 24 79 83 37
5ab0a5bba356e3001e485c48,71 59 50 61 29 66 1 51 7 72 36 63 75 33 76 64 83 37 32 69 23 3 6 40 85 57 8 60 70 35 55 52 42 43 58 68 79 41 15 84 81
5b98be1aca498a001e904f08,23 3 6 71 59 7 5 40 50 61 29 66 1 51 72 36 19 83 37 25 77 38 34 39 60 73 79 53 78 85 4
6108b0d2ce9a530007c2d934,73 71 59 40 28 23 3 6 88 35 57 50 61 29 66 1 51 7 72 36 4 5 8 13 83 37 69 70 60 19 15 32 33 53 85 34 14 79 24 55 62
574fea46206cd60900c52c8c,23 3 6 71 59 7 38 34 39 50 61 29 66 1 51 72 36 40 83 37 33 5 67 35 57 32 85 60 78 25 79 77 54 8 22
617f7cc169a5ab0006aaf1ec,19 40 73 71 59 53 50 72 23 3 6 51 7 4 36 61 29 66 1 89 15 25 77 60 5 83 37 56 79 90 85 13 8 24 69 70 49 35 57
617f7e4669a5ab0006aaf4a5,8 69 70 71 59 13 50 61 29 66 1 51 7 72 36 40 55 23 3 6 2 79 4 5 35 57 14 15 83 85 37 60 16
574406aafad4ef0a006bf3a6,71 59 50 61 29 66 1 51 7 72 36 83 37 40 23 3 6 35 57 85 60 79 78 8 81 55 38 34 39 56 65 58 87 69 54 75 33 76 64
5f6b5eb149fac469ff3c1c03,69 70 8 71 59 50 61 29 66 1 51 7 72 36 40 83 85 37 23 3 6 55 64 75 33 76 35 57 15 79 60
617f80bcb4ed3c000784b4e3,13 71 59 40 79 8 49 69 70 50 61 29 66 1 51 7 72 36 23 3 6 4 5 85 28 60 55 73 35 57 2 88 53 90 83 37 15
617f4f7208fc0300066bd500,71 59 69 70 8 50 61 29 66 1 51 7 72 36 40 64 13 75 33 76 23 3 6 55 35 57 85 53 83 37 79 60 15 32 84
617f859cb23194000783261f,23 3 6 7 40 71 59 51 50 61 29 66 1 72 36 38 34 39 5 33 32 19 85 60 77 78 8 83 37 73 53 79 9 4 54 25 41 90
617f8351b2319400078321cb,71 59 51 50 61 29 66 1 7 72 36 8 23 3 6 83 37 40 35 57 85 62 60 69 70 79 55 28 88 78 38 34 39 5 56 65
5937c19522a4f20700df43ff,71 59 23 3 6 40 25 77 50 61 29 66 1 51 7 72 36 19 38 34 39 5 33 83 37 60 32 85 4 53 8 69 79 35 57 75 76 64 70 65 73
5a9ea9ff5d786f001e62a1d0,71 59 83 37 63 75 33 76 64 50 61 29 66 1 51 7 72 36 32 69 35 57 85 40 23 3 6 52 60 8 81 55 79 70 84 68 54
617f87aab2319400078329a5,4 5 45 36 71 59 23 3 6 40 50 61 29 66 1 51 7 72 28 60 69 70 35 57 79 24 13 8 55 9 88 83 37 85
617f8971b4ed3c000784c0d8,13 40 23 3 6 71 59 5 73 7 50 61 29 66 1 51 72 36 19 8 4 69 70 53 15 85 79 46 38 34 39 25 60 83 37
604f8cc97784550e59d9283f,50 61 29 66 1 51 7 72 36 71 59 83 37 40 23 3 6 65 85 78 69 70 79 53 56 60 8 55 16 35
615970dddf426a0007d1063a,23 3 6 7 40 50 61 29 66 1 51 72 36 71 59 38 34 39 60 52 58 5 33 85 19 78 77 83 37 32 44 79 54 8 35 57 87 53 68 67
6175fe07839b1100065b9348,8 69 70 71 59 50 61 29 66 1 51 7 72 36 40 83 85 37 75 33 76 64 23 3 6 56 65 35 57 55 19 79 60 15 32
5e299ba5e3832b002471bbfa,71 59 23 3 6 38 34 39 50 61 29 66 1 51 7 72 36 40 83 37 32 33 85 60 25 5 79 77 78 67 65 54 4 35 57 22 53 8
58c2d727e207b607008f5735,71 59 50 61 29 66 1 51 7 72 36 40 19 73 15 53 13 23 3 6 60 55 83 85 37 79 8 4 5 69 70 89 56 64 24
610ff7264293f0000654bf1a,6 71 59 83 37 23 3 50 61 29 66 1 51 7 72 36 69 70 85 40 32 33 79 60 8 57 62 24 28 75 76 64 35 5 30 56 52 25 77 55 87
581c368ccca88007007055fe,71 59 50 61 29 66 1 51 7 72 36 23 3 6 83 37 40 38 34 39 78 35 57 54 85 60 79 8 56 65 19 25 77 67 81
617f9162e656cd000680e3c4,19 15 73 40 71 59 50 61 29 66 1 51 7 72 36 53 56 23 3 6 83 37 5 13 60 90 8 89 25 69 70 85 79 35 57
617f93a8f4c68c000640bee1,23 3 6 7 71 59 4 36 5 40 50 61 29 66 1 51 72 25 77 38 34 39 60 78 32 33 85 79 83 37
59ce6fa486e624001ee638ad,4 36 23 3 6 71 59 7 5 40 50 61 29 66 1 51 72 60 32 33 34 85 79 38 39 20 25 77 55 83 37 13 8
60c85e894d1b1e6391ea28b0,71 59 50 61 29 66 1 51 7 72 36 23 3 6 40 83 37 78 19 13 38 34 39 8 53 32 33 60 87 79 65 75 76 64 35 57 25 77 85 56 63 69 70 5 54 41
6076d3cc761d8a395c4cf326,32 33 58 42 43 71 59 50 61 29 66 1 51 7 72 36 80 23 3 6 40 41 52 34 38 39 83 37 60 85 79 57 75 76 64 63 8 55 74 44
60fd22022199be000687c0a8,50 66 51 72 40 61 29 1 7 36 71 59 23 3 6 73 83 37 19 65 90 53 13 5 85 56 15 41 39 60 69 70
617f951d80117b00079a127c,23 3 6 71 59 40 50 61 29 66 1 51 7 72 36 79 60 83 37 69 70 8 85 24 5 4 77 78 41 39 13 53 32 33 34 67 65 28 38 19 49
614aa53adeb4b100078425f4,71 59 51 35 57 50 61 29 66 1 7 72 36 83 37 8 40 69 70 23 3 6 85 60 55 79 81 64
5d0831b78834eb002272a45d,50 66 51 72 71 59 40 61 29 1 7 36 23 3 6 69 70 19 83 37 5 53 55 4 60 85 73 79 65 90 8 78
610213d8a7c5e70007c747fa,71 59 23 3 6 50 61 29 66 1 51 7 72 36 40 32 33 34 38 39 83 37 5 60 25 77 74 35 57 58 79 85 4 41 67 65 53 54 78 56
5aa0bc715d786f001e62f2a0,40 23 3 6 71 59 73 4 36 7 19 5 50 61 29 66 1 51 72 60 83 37 25 77 79 85 38 34 39 22 67 32 33 90
5e9860fb75a1502904d01036,40 71 59 13 23 3 6 50 61 29 66 1 51 7 72 36 9 33 34 53 28 22 5 60 85 4 15 32 79 64 69 70 8 55 88 14 24 38 39 45 73
617f97d521d2640006b7ee5f,71 59 8 40 69 70 23 3 6 50 61 29 66 1 51 7 72 36 4 5 21 55 83 85 37 73 15 60 35 57 13 79 26 53 19 90 24
617f98b2b231940007833d3a,71 59 23 3 6 50 61 29 66 1 51 7 72 36 40 69 70 85 4 49 32 33 60 8 79 55 21 5 28 34 45 38 39 35 57 26 25 77 83 37 87 13 56 65
617f9a22e656cd000680ed28,71 59 23 3 6 40 69 70 50 61 29 66 1 51 7 72 36 8 13 85 45 21 5 83 37 55 35 57 15 79 60 4 14 32 33 34 28
617f9d57dbab830006fc53d7,71 59 50 61 29 66 1 51 7 72 36 23 3 6 40 8 55 60 69 70 75 33 76 64 24 4 79 35 57 83 37 28 5 25 77 85 89 41 13
5de6214cadb04100214d9c75,4 36 5 74 71 59 3 23 6 40 25 77 1 60 7 50 61 29 66 51 72 79 28 21 85 32 33 34 22 20 26 52 24
5c39a38bf699690021a1019c,71 59 23 3 6 50 61 29 66 1 51 7 72 36 40 83 37 5 60 79 25 77 78 65 38 34 39 85 32 33 19 54 67 53 24 4 41
617f9da8e656cd000680f0ee,71 59 50 61 29 66 1 51 7 72 36 35 57 40 38 34 39 23 3 6 83 37 33 81 8 16 85 60 32 53 55 79 13 69 70 4 5 65 64 19
612f9482f725b5000708e84b,71 59 50 61 29 66 1 51 7 72 36 83 37 23 3 6 40 65 85 35 57 56 78 53 55 60 79 13 69 70 41 39 19 75 33 76 64 8 91
61531cac9ee4ee0006624b61,23 3 6 7 40 71 59 50 61 29 66 1 51 72 36 5 38 34 39 32 33 60 19 85 69 70 79 77 78 53 4 25 54 55 83 37 73
5f77041b49fac4687849af18,23 3 6 71 59 7 38 34 39 40 50 61 29 66 1 51 72 36 32 33 60 4 5 28 8 79 25 85 69 70 77
617fa21eb2319400078347e6,71 59 69 70 40 8 50 61 29 66 1 51 7 72 36 23 3 6 27 13 79 83 37 60 85 55 4 5 9 75 33 76 64 35 57 15 53
617a8b527bb91d0007a6ff51,6 23 3 50 61 29 66 1 51 7 72 36 71 59 40 83 37 60 85 79 5 55 15 4 32 33 34 69 70 2 30 75 76 64 65 8 25 77 13 21 19 35 57 53 14
5e869c4b9e9db000240925a5,71 59 8 69 70 50 61 29 66 1 51 7 72 36 40 23 3 6 14 15 85 83 37 13 55 79 35 57 60 64 75 33 76 24
613574a4d899960006428d4f,19 89 40 13 71 59 15 73 53 51 50 61 29 66 1 7 72 36 23 3 6 69 70 83 37 79 60 5 85 64 8 56 49 35 57 90
613da946f61fa90006e7d41e,13 4 5 71 59 40 23 3 6 50 61 29 66 1 51 7 72 36 8 55 69 70 79 14 15 83 85 37 60
617fac7821d2640006b80e6d,40 23 3 6 5 71 59 62 85 7 50 61 29 66 1 51 72 36 73 45 30 60 4 83 37 90 35 57 19 53 25 65 12 77 79 38 34 39 69 70 55
5af90102b44939001e46a953,23 3 6 40 4 71 59 5 50 61 29 66 1 51 7 72 36 9 60 79 19 73 53 85 25 20 69 70 14 8 77
5f5197ec5b17a0dfe39e1613,23 3 6 71 59 7 51 54 40 50 61 29 66 1 72 36 38 34 39 5 60 25 77 17 79 32 33 27 78 85 4 9 73 83 37 24 28 22 67
5709d5332ba01d09002bdc8b,7 50 61 29 66 1 51 72 36 23 3 6 71 59 40 60 85 30 5 78 4 79 53 8 49 62 65 73 83 37 38 34 39 56 19
616e8922f835a1000694dd0d,51 7 71 59 40 23 3 6 69 70 45 50 61 29 66 1 72 36 35 57 83 37 85 60 8 79 13 5 28 88 24 4 38 34 39 32 33 75 76 64 55 41 53
617fb4dcb4ed3c000784ece9,71 59 40 50 61 29 66 1 51 7 72 36 23 3 6 19 83 37 60 5 53 25 79 85 35 57 77 32 33 69 70 34 55 38 39 75 76 64 13 15 4 52 73 8
5d46c2ac3714d90022df0920,4 36 5 20 23 3 6 71 59 25 77 40 7 1 60 50 61 29 66 51 72 89 22 79 83 37 85 67 8 75 33 76 64 55
5f32ba4088d3ba7731c94766,23 3 6 50 66 51 72 40 7 71 59 5 61 29 1 36 55 77 78 60 73 85 4 65 83 37 25 45 28 35 57 22 67
617fb28fb4ed3c000784eae3,13 27 71 59 4 5 40 61 9 51 23 3 6 50 29 66 1 7 72 36 8 79 69 70 46 60 85 55 83 37 15 53 35 57 14 24
5b138d69865ad2001ec2932f,23 3 6 71 59 4 36 5 40 25 77 7 50 61 29 66 1 51 72 38 34 39 60 32 33 83 37 78 19 79 8 73 20 85
617fbe88f4c68c000640faf8,71 59 51 40 50 61 29 66 1 7 72 36 83 37 23 3 6 49 85 60 69 70 19 53 63 75 33 76 64 56 65 30 79 73 5 35 57 8
614bd562ca997a0006c0ece9,71 59 23 3 6 15 40 73 50 61 29 66 1 51 7 72 36 83 85 37 60 19 79 4 22 67 38 34 39 62 5 55 56 65 20 32 33 53 25
616e52defe8cd6000739bd54,89 19 55 69 70 71 59 24 40 23 3 6 51 50 61 29 66 1 7 72 36 83 37 85 73 79 60 75 33 76 64 4 45 35 57 28 62 5 9 46 15 49 53 25 77
5c8f737e0bb3400020795ee3,71 59 23 3 6 40 50 61 29 66 1 51 7 72 36 28 60 19 79 32 33 53 75 76 64 83 37 21 73 85 5 34 25 77 4 57 69 70 38 39 74 49 78 56 65
617fc5b0b4ed3c0007850577,71 59 50 61 29 66 1 51 7 72 36 40 23 3 6 83 37 15 73 69 70 85 60 75 33 76 64 28 35 57 79 8 53 24 19 55 14 32
60ab805821f70842ca0f47f6,5 23 3 6 4 36 7 71 59 40 50 61 29 66 1 51 72 20 25 77 22 85 60 79 38 34 39 78 32 33
5ba08dcf6971da001ea4c875,23 3 6 7 71 59 40 38 34 39 5 25 77 50 61 29 66 1 51 72 36 4 78 83 37 32 33 19 60 79 20 73
5c2b577418410300206f38af,32 33 71 59 74 42 43 58 50 61 29 66 1 51 7 72 36 23 3 6 40 60 68 57 85 75 76 64 25 77 8 41 63 79 83 37 44 39 4 34 52 53 35 69 70
5b396df9b804e6001efe96df,71 59 50 61 29 66 1 51 7 72 36 23 3 6 40 83 37 85 79 60 32 33 14 15 5 80 35 57 81 68 4 52 8 54 69 70 76 75
568f8cd8e8ff9b20003d09e7,23 3 6 71 59 7 4 36 40 5 50 61 29 66 1 51 72 25 77 38 34 39 60 78 85 79 83 37 32 33 19 62
617f8149b4ed3c000784b4fa,71 59 21 8 51 40 69 70 4 36 23 3 6 50 61 29 66 1 7 72 60 79 85 83 37 19 28 73 53 5 55 32 33 30 88 49 56 57 34 25 77 24
5f5372b2f24eac3ebbef8d60,71 59 50 61 29 66 1 51 7 72 36 19 40 75 33 76 64 23 3 6 8 69 70 32 58 83 37 57 60 63 85 52 15 79 34 53 73 68 42 43 28 80
617fd35ab4ed3c0007851585,71 59 40 51 50 61 29 66 1 7 72 36 23 3 6 79 8 69 70 42 32 43 33 58 15 83 85 37 60 21 35 57 24 81 19 73 49 53 65
617fd5ddb2319400078380d6,71 59 4 36 5 23 3 6 40 50 61 29 66 1 51 7 72 15 69 70 8 60 79 55 14 20 85 32 33 34 83 37 13
617fc47eb231940007836f99,71 59 28 88 8 40 69 70 35 57 13 23 3 6 4 5 50 61 29 66 1 51 7 72 36 14 15 32 33 34 83 37 55 85 45 60 24 81 38 39
57fbb28fda04300700fdc1cb,23 3 6 71 59 50 61 29 66 1 51 7 72 36 40 38 34 39 32 33 83 37 25 77 5 60 69 70 8 79 41 75 76 64 58 85 4 28 44 78 55 35 57 63 19
5fbe49bb2089908055f3c93f,71 59 40 50 61 29 66 1 51 7 72 36 23 3 6 13 8 62 60 83 85 37 79 15 73 69 70 4 5 19 55 9 53 65 12 77 49 30
617fd9ab039d770007cdfc85,71 59 7 4 36 23 3 6 1 60 49 40 50 61 29 66 51 72 85 32 33 69 70 79 55 30 28 5 34 38 39 53 88 24 62 8 83 37 25 41 74 73 20
5e6c275f024d690024e34348,23 3 6 71 59 5 50 61 29 66 1 51 7 72 36 40 24 85 9 60 83 37 62 79 4 53 25 77 20 78 28
5d1cd9c80d5f3b0021dc0da1,23 3 6 40 7 71 59 50 61 29 66 1 51 72 36 38 34 39 77 78 19 60 5 79 83 37 25 85 30 32 33 53 73 26 24 4 22 67
61728f465764e90006ee24be,4 36 23 3 6 71 59 40 50 61 29 66 1 51 7 72 5 28 76 60 65 85 12 77 79 32 33 34 53 63 75 64 52 20 25 83 37 38 39 41 73
617fe0bfb4ed3c00078529b4,69 70 8 71 59 15 14 1 51 40 50 61 29 66 7 72 36 83 37 35 57 23 3 6 85 55 28 13 64 24 60 84
617181c3e4a592000606fc21,75 33 76 64 69 70 71 59 50 61 29 66 1 51 7 72 36 40 23 3 6 8 55 83 37 13 85 63 35 57 60 79 15 14 5 81
