user_id,subgroup
60cf3e396e549d1efce05b95,71 59 50 61 29 66 1 51 7 72 36 40 23 3 6 83 37 69 70 8 85 35 57 45 60 79 78 55 53 65 54 5
58b012045c4e6507007c4ff0,23 3 6 40 7 71 59 5 50 61 29 66 1 51 72 36 25 77 4 83 37 60 78 38 34 39 19 73 35 57 22 67 79 85
5e9feed3735b0173dfccac85,71 59 51 40 50 61 29 66 1 7 72 36 23 3 6 5 69 70 8 83 37 60 4 85 79 28 53 88 73 19 33 34 77 78 32 65 25
60d016e1f5d14a31f55ec6dc,23 3 6 71 59 40 7 51 38 34 39 50 61 29 66 1 72 36 69 70 77 78 8 5 85 60 19 25 33 83 37 79 53 54 32 9 45 2
5ab7463ddc2ab6001e26771b,23 3 6 71 59 7 50 61 29 66 1 51 72 36 40 5 83 37 38 34 39 60 85 65 78 35 57 33 69 70 79 4 32 77 25 55
54ef354db839040f0001608b,71 59 74 23 3 6 50 61 29 66 1 51 7 72 36 60 25 77 40 49 85 4 32 33 34 79 38 39 75 76 64 53 5 30 78 62 52 19
5fa5f6ab0c79eefbbd8bade3,40 71 59 19 23 3 6 15 73 7 50 61 29 66 1 51 72 36 13 38 34 39 85 79 60 5 25 53 69 70 83 37 77 8 32 33 78
5b8e8a35de22ba001ee7af15,23 3 6 71 59 4 27 40 7 5 50 61 29 66 1 51 72 36 9 79 60 38 34 39 25 85 83 37 32 33 18 12 67 69 70
59e87f43ef1581001e5c9a96,71 59 23 3 6 50 61 29 66 1 51 7 72 36 83 37 40 19 5 38 34 39 60 25 77 79 73 58 85 65 15 78 35 57 87 53 32 33 54 67 52 56
6018fcfd699913c0c3c25432,8 69 70 13 71 59 40 50 61 29 66 1 51 7 72 36 15 23 3 6 14 4 27 79 55 83 37 60 5 85 35 57 75 33 76 64
5ea04ffb735b01937cccf0e9,71 59 83 37 50 61 29 66 1 51 7 72 36 85 52 57 35 40 23 3 6 55 33 81 32 69 60 79 68 75 76 64 63 54 8
55f10bf48b6cae0f00ac8882,71 59 25 77 1 60 50 61 29 66 51 7 72 36 23 3 6 74 5 62 85 83 37 30 79 40 33 34 52 57 38 39 32 54 58 35 4 87 65 12 41 42 43 68 80
602c95d74b3734871880bb01,71 59 23 3 6 40 13 50 61 29 66 1 51 7 72 36 15 79 60 85 19 30 8 73 53 10 11 89 69 70 25 77 83 37 9 5 55 38 34 39
5a40efaae939a9001ed222a0,71 59 83 37 50 61 29 66 1 51 7 72 36 8 85 40 35 57 23 3 6 60 79 81 69 70 65 78 56
6061f4bc0a60ce1e971f5557,19 73 53 40 71 59 50 72 23 3 6 25 7 51 61 29 66 1 36 5 15 56 83 37 60 89 69 70 79 90 8 85 77 4 49 13
608a2403c79613f5062ebf11,13 4 40 3 53 5 46 50 61 29 66 1 51 7 72 36 71 59 19 23 6 21 26 90 20 73 83 85 37 69 55 15
5c3d8f09f699690021a18b96,4 36 23 3 6 71 59 7 5 40 50 61 29 66 1 51 72 60 25 77 20 79 38 34 39 85 32 33 89 83 37 56 65 19 55
60530fa47d8d93b2df1fae40,71 59 50 61 29 66 1 51 7 72 36 8 4 40 23 3 6 69 70 60 83 37 85 28 88 15 79 27 14 5 9 47 48 13
60de64536dab560006a5b438,71 59 50 61 29 66 1 51 7 72 36 40 23 3 6 83 37 69 70 85 35 57 8 15 13 79 60 55 65 53 14 78 75 33 76 64
609de373efc1e3d339c655c4,38 34 39 23 3 6 71 59 7 40 32 33 50 61 29 66 1 51 72 36 85 4 60 21 89 79 28 35 57 45 69 70 5 25 77 26 42 43 58 44 8 83 37 30 13
5abc5b027997a2001e7bde62,50 61 29 66 1 51 7 72 36 71 59 23 3 6 40 83 37 38 34 39 58 60 85 79 52 32 33 54 67 57 41 78 8 5 69 70 64 87 75 76
5cd77041a4d3eb00205122c3,71 59 50 61 29 66 1 51 7 72 36 40 83 37 23 3 6 85 69 70 8 35 57 55 64 56 65 15 75 33 76 79 60 16 84 53 14
5d4607663714d90022deea26,50 66 51 72 71 59 61 29 1 7 36 40 23 3 6 35 57 28 32 33 34 13 8 83 37 69 70 85 60 53 55 5 88 78 38 39 79 9 15 4
5bb5bf8ae6ed7e001e023f05,23 3 6 7 71 59 38 34 39 40 5 50 61 29 66 1 51 72 36 77 78 25 60 22 67 73 4 85 19 79 32 33 83 37
5d2c981d9cf9ea0021ea130d,23 3 6 40 71 59 50 61 29 66 1 51 7 72 36 5 69 70 19 83 37 38 34 39 60 73 8 79 25 77 85 78 55 53 35 57 24 64 75 33 76
58576019f528320700f8b947,50 61 29 66 1 51 7 72 36 71 59 40 23 3 6 83 37 8 60 85 79 19 69 70 5 73 35 57 55 30 38 34 39 87 52 32 33 21 75 76 64 53
5a5d848ca97499001e463e8b,71 59 50 61 29 66 1 51 7 72 36 23 3 6 40 35 57 52 83 37 33 81 79 32 68 85 60 80 55 41 69 64 8 42 43 58 75 76 54 62 34 14 15 70 38 39
5d8aebad34c10b0021bfce43,71 59 32 33 50 61 29 66 1 51 7 72 36 23 3 6 69 70 40 8 83 37 34 41 85 79 64 60 75 76 28 5 55 58 35 57 24 38 39
5cb892216b6d4e0020dca370,23 3 6 38 34 39 50 61 29 66 1 51 7 72 36 71 59 40 55 33 32 83 37 69 5 85 64 54 65 60 79 70 8 53
60eb37e633924000075ce90d,38 34 39 71 59 23 3 6 32 33 50 61 29 66 1 51 7 72 36 40 54 67 60 79 25 77 83 37 85 57 81 63 75 76 64 78 5 58 52 53 87
60b9dd8d03731d79bacc508e,23 3 6 7 71 59 40 5 50 61 29 66 1 51 72 36 38 34 39 30 33 32 25 77 78 19 60 83 37 69 70 8 53 85 55 79 13
5f6aca9e6e264f3d5181333e,71 59 38 34 39 23 3 6 50 61 29 66 1 51 7 72 36 85 40 79 60 78 53 74 83 37 32 33 62 56 55 65 54 5 75 76 25 77 19 69 70
606bdc981912851124766428,23 3 6 7 38 33 34 39 71 59 50 61 29 66 1 51 72 36 40 5 32 83 37 45 25 35 57 65 60 77 78 85 4 79
5c063ed2c9f99c0024313d7c,71 59 83 85 51 37 50 61 29 66 1 7 72 36 40 8 23 3 6 19 60 79 15 62 56 65 35 57 55 69 73 38 34 39 58 53 49 70 75 33 76 64
5a386d69c0cfff00e2c687c4,71 59 23 3 6 50 61 29 66 1 51 7 72 36 40 21 38 34 39 60 79 32 33 58 8 26 30 85 83 37 25 77 69 70 80 5 41 55 74
56f4ca304e3ef90900b82a99,71 59 23 3 6 50 61 29 66 1 51 7 72 36 40 83 37 79 5 60 85 35 57 69 70 8 32 33 34 78 38 39 55 65 77
5e848ed3a56f8200253a96ae,25 77 23 3 6 5 71 59 4 36 40 50 61 29 66 1 51 7 72 60 19 83 37 28 85 89 73 32 33 34 79 53 35 57 78 38 39
60ffe280d712540006af251f,71 59 40 8 50 61 29 66 1 51 7 72 36 69 70 23 3 6 13 28 60 4 5 79 83 37 53 85 32 33 34 16 75 76 64 15
5f5ba725f24eac66f0fa2760,23 3 6 38 34 39 7 33 71 59 32 40 50 61 29 66 1 51 72 36 5 25 77 78 60 85 67 4 83 37 79 54
60db15400ae315c7f2897b94,71 59 23 3 6 7 40 5 4 51 50 61 29 66 1 72 36 60 85 69 70 8 79 24 15 45 27 55 25 28 14 83 37
5ba1d2276971da001ea53c30,50 61 29 66 1 51 7 72 36 83 37 71 59 23 3 6 85 40 13 58 53 38 34 39 55 8 57 81 65 60 35 77 78 79 54 19 69 70 16 75 33 76 64
5878f7fe6ecf3a0700b74ed0,23 3 6 71 59 7 38 34 39 50 61 29 66 1 51 72 36 40 5 4 32 33 8 60 80 25 77 67 41 58 83 37 79 20 54 85 69 70 78 22
61001e661f74d40006fe78a9,23 3 6 40 71 59 7 50 66 51 72 61 29 1 36 5 38 34 39 33 85 73 19 60 25 32 83 37 15 65 77 78 90 79 69 70 53
5f18f3323ad0ad42a8eb3ac2,8 71 59 69 70 50 61 29 66 1 51 7 72 36 40 83 37 85 55 23 3 6 28 75 33 76 64 60 35 57 79 13 19 63 24 56 65
612d8369d2440f0007e72f93,83 37 71 59 85 51 50 61 29 66 1 7 72 36 35 57 40 23 3 6 60 4 5 62 55 79 69 28 70 24 64 8 14
5ada051ffe4f6d001ee17aec,71 59 50 61 29 66 1 51 7 72 36 8 83 37 23 3 6 40 58 69 70 32 33 63 75 76 64 85 42 43 60 79 57 52 55 41 84 38 34 39 54
5ee9ab8195bc917c9a7f67ba,23 3 6 4 36 40 71 59 5 7 1 60 50 61 29 66 51 72 25 77 79 27 69 70 20 85 28 9 8 33 34 22 64 88 32
60d09f6d57d3564d09beba47,23 3 6 7 71 59 40 38 34 39 50 61 29 66 1 51 72 36 5 32 33 25 77 78 60 79 22 67 37 4 83 85 54 35 57 69 70
5d774f0b45639e00212bd1d0,19 40 73 71 59 53 23 3 6 50 72 61 29 66 1 51 7 36 83 37 25 5 60 56 13 15 79 85 69 70 89 4 90 35 57 55 49 8
6080e2412ff403d583a08355,50 61 29 66 1 51 7 72 36 71 59 23 3 6 40 19 32 33 34 53 38 39 78 83 37 5 85 65 60 87 25 79 90 73 56 41
5677ad0950562140005e67c5,5 4 36 23 3 6 71 59 40 7 50 61 29 66 1 51 72 78 62 24 77 60 83 37 25 79 85
5c90f54f0bb340002079f08c,19 73 40 23 3 6 71 59 5 4 36 7 89 50 61 29 66 1 51 72 60 53 25 85 79 69 70 77 8 83 37 22 67
6116098800038a000791ff86,23 3 6 40 19 7 71 59 5 50 61 29 66 1 51 72 36 54 25 77 79 15 60 73 38 34 39 83 37 53 85 56 27 78 4
5cbebb76d1800400200534d4,73 40 19 71 59 23 3 6 50 61 29 66 1 51 7 72 36 5 83 37 90 13 60 85 15 53 35 57 25 22 67
599705dce6f91a07009fc782,23 3 6 71 59 50 61 29 66 1 51 7 72 36 78 4 40 5 55 83 37 25 60 79 22 67 85 77 53 38 34 39
5e8d925c5a140c53e11c39e9,23 3 6 40 7 71 59 50 61 29 66 1 51 72 36 38 34 39 32 33 83 37 19 5 85 78 8 54 60 65 69 70 53 58 75 76 64 79 77 52 63 57
57522e6e206cd60900c55310,71 59 50 61 29 66 1 51 7 72 36 83 37 23 3 6 40 35 57 85 60 78 8 79 81 38 34 39 87 55 58 69 56 65 19 54
60516e367d8d93173e1dcfc6,71 59 23 3 6 7 4 50 61 29 66 1 51 72 36 85 40 5 8 25 77 69 70 35 60 78 37 83 28 32 33 34 79 38 39 14 15 22 67 19
574b89330a2f5c0900c98e5d,71 59 50 61 29 66 1 51 7 72 36 23 3 6 83 37 40 69 70 38 34 39 8 85 79 35 57 19 55 60 5 63 64 45 78 53 56 65
5eff7543e5e92c45f118953b,40 50 66 51 72 19 71 59 61 29 1 7 36 23 3 6 8 53 69 70 83 37 90 5 85 65 56 73 35 57 60 78 79
5a0aaf3da15b3f001e983215,8 71 59 51 35 57 50 61 29 66 1 7 72 36 40 23 3 6 83 37 69 70 4 5 85 79 55 24 13 60 15
58f4e7a24909c907004ad2b5,19 71 59 40 50 66 51 72 61 29 1 7 36 23 3 6 73 53 13 15 69 70 83 37 56 60 79 55 85 21 65 8 5 49
58289bea5910c807008281ea,71 59 51 83 37 50 61 29 66 1 7 72 36 40 35 57 85 23 3 6 8 60 79 56 65 24 69 70 55 15 62 81 58 38 34 39 19
5f112ee1cad0d074f0e7017e,50 61 29 66 1 51 7 72 36 71 59 38 34 39 23 3 6 40 78 65 83 37 54 67 33 32 87 85 5 56 58 60 53
5ae69650be58e9001e853a59,23 3 6 71 59 38 34 39 50 61 29 66 1 51 7 72 36 40 60 32 33 55 79 85 67 25 77 41 30 83 37 8 57 5 78 35 54 69
602ce4766ed1d1d691e8c1eb,71 59 40 50 61 29 66 1 51 7 72 36 23 3 6 19 83 37 38 34 39 35 57 5 32 33 69 70 85 60 15 79 53 54 67 8 75 76 64 25 65 73
61001092b8494100062f7bad,23 3 6 19 40 71 59 7 5 73 50 61 29 66 1 51 72 36 25 53 77 60 83 37 38 34 39 79 78 85 15
5c56e5ce79f1990022dfae7e,4 36 23 3 6 71 59 5 40 7 50 61 29 66 1 51 72 60 83 85 37 20 79 13 25 77 56 65 32 33 34 55 8
601eb917d4fbaa37c53ff95b,71 59 23 3 6 5 40 50 61 29 66 1 51 7 72 36 83 37 69 70 8 85 28 4 78 53 77 79 13 65 24 60 22 67 64 38 34 39
573a6f07fad4ef0a006b8baf,71 59 23 3 6 40 51 50 66 72 5 61 29 1 7 36 83 37 35 57 19 60 85 25 77 79 38 34 39 45 4 73 89 55
5ae1f594bf6461001e93d68f,40 73 71 59 50 61 29 66 1 51 7 72 36 19 83 37 23 3 6 85 65 69 70 5 60 56 55 79 15 8 53 90 64
5bc1ae6615aece001e614a1a,23 3 6 38 34 39 32 33 7 71 59 40 50 61 29 66 1 51 72 36 5 77 78 4 25 60 79 67 85 83 37 54
611513591d631b00077ed418,23 3 6 7 71 59 5 40 4 36 50 61 29 66 1 51 72 38 34 39 25 77 60 78 85 83 37 79 22 67 24 32 33 55
57ba6438c7425c0700c69da7,40 73 19 71 59 23 3 6 50 61 29 66 1 51 7 72 36 83 37 5 90 60 25 77 53 79 13 89 85 15 78 35 57 75 33 76 64 69 70 32 34 56
5e493b4e5b02f600245b6d07,83 37 71 59 51 50 61 29 66 1 7 72 36 40 8 85 35 57 69 70 23 3 6 79 75 33 76 64 19 60 55 84 53 24 81 15
5dd4c0d25e4baa002071d206,4 36 5 23 3 6 71 59 25 77 7 40 50 61 29 66 1 51 72 60 20 79 22 85 83 37 89 19 62 24 38 34 39 32 33
609bf498733f68fb993672f2,23 3 6 7 5 71 59 50 61 29 66 1 51 72 36 40 4 8 24 85 60 79 22 67 78 20 83 37 25 77 69 70
5b0e6371ad7fa0001e9585d8,50 61 29 66 1 51 7 72 36 71 59 23 3 6 40 38 34 39 83 37 54 5 8 67 85 60 79 25 77 58 52 69 70 33 57 32 74 80 55 75 76 64
5ce12dfc91a3ab00206333ba,19 40 71 59 53 23 3 6 73 50 61 29 66 1 51 7 72 36 83 37 25 60 5 13 79 85 69 70 15 4 56 89 49 8 90
57417f4bfad4ef0a006bd39d,50 61 29 66 1 51 7 72 36 71 59 23 3 6 5 25 77 40 22 38 34 39 83 37 4 67 60 32 33 85 79 78 54 14 15
5b78df2470e34c001e40d510,50 61 29 66 1 51 7 72 36 40 71 59 19 23 3 6 83 37 5 64 53 69 70 73 60 79 85 55 84 13 65 25 77
5f0a57ec7d2e6708a06fdc4d,71 59 50 61 29 66 1 51 7 72 36 83 37 23 3 6 85 40 69 65 60 56 38 34 39 55 79 78 75 33 76 64 25 77 54 5 62 63 70 8 19
5df8c06460f8440021cb9cf5,71 59 50 61 29 66 1 51 7 72 36 23 3 6 40 79 83 37 85 18 60 69 70 15 55 8 54 38 34 39 28 16 21 35 57 62 47 78 19 32 33 65 13
5c9c53c6938233001f8d164b,40 73 71 59 50 66 51 72 23 3 6 19 13 61 29 1 7 36 90 5 83 37 35 57 53 69 70 8 15 85 32 33 34 60 55 56 38 39
6023658e89e3318842bdac28,19 73 40 71 59 53 23 3 6 50 72 61 29 66 1 51 7 36 25 5 13 83 37 60 56 15 89 85 69 70 79 90 4 49 8
54efeb21b839040f000161db,23 3 6 38 34 39 27 71 59 50 61 29 66 1 51 7 72 36 25 77 5 40 17 32 33 4 78 60 24 79 9 22 85 83 37 67 14 15
5e7042e6024d690024e48ba4,71 59 50 61 29 66 1 51 7 72 36 40 23 3 6 83 37 5 25 77 19 60 79 85 55 4 38 34 39 53 78 15 9 56 65 13
5bd7c2962febb1001e9060a3,50 61 29 66 1 51 7 72 36 71 59 8 83 37 23 3 6 40 85 65 56 87 35 57 69 70 60 41 39 13 55 5 79 75 33 76 64 91 53 24 19
5fea03062a0eb017e52238d4,13 55 69 70 8 71 59 40 14 1 15 47 51 23 3 6 45 50 61 29 66 7 72 36 4 5 27 85 28 79 46 83 37 9 75 33 76 64 60
60c895f61cd33b45a80fa06c,71 59 4 23 3 6 5 50 61 29 66 1 51 7 72 36 79 83 37 85 24 27 40 16 60 35 57 17 9 32 33 20 14 15 28
5a5ec6926a444a0068d4c83b,71 59 51 8 50 61 29 66 1 7 72 36 83 37 40 23 3 6 85 35 57 60 69 70 19 79 55 81 15 56 65 53 24
5bcbd3a6e97c2d001e11690b,23 3 6 7 71 59 40 5 38 34 39 50 61 29 66 1 51 72 36 25 77 4 83 37 33 78 60 32 79 85 69 70 22 67
58f8e6db048ab40700cc3f75,71 59 50 61 29 66 1 51 7 72 36 52 57 23 3 6 83 37 40 33 81 38 34 39 32 58 5 85 60 68 4 79 41 80 8 54 15 87 75 76 64 14 35
6102bc694b98770006447366,8 71 59 69 70 40 51 50 61 29 66 1 7 72 36 83 85 37 55 23 3 6 35 57 75 33 76 64 4 5 32 14 15 13 34 60
5bde95ecfec01400216665e5,71 59 50 61 29 66 1 51 7 72 36 79 8 35 40 23 3 6 55 60 69 70 83 85 37 24 57 30 4 49 5 14 15
5ef9eb011097a36f96c51ba4,71 59 50 61 29 66 1 51 7 72 36 83 37 23 3 6 40 8 69 70 75 33 76 64 63 85 35 60 79 53 32 25 77 55 34 54 19 52 57 87 38 39
5a64a03285b4c2001eb7fdd5,4 5 71 59 8 23 3 6 24 50 61 29 66 1 51 7 72 36 40 69 70 62 83 85 37 55 79 14 15 60 13
5f155594353ab3f68f7772ea,71 59 50 61 29 66 1 51 7 72 36 23 3 6 83 37 40 65 85 8 78 35 57 38 34 39 60 5 69 70 81 79 53 13
60dee5886dab560006a64293,13 4 5 71 59 61 9 8 40 29 51 69 70 23 3 6 50 66 72 1 7 36 55 79 15 60 24 83 37 14 35 57 85 27 46
58736443a8aae907000d0168,83 37 71 59 50 61 29 66 1 51 7 72 36 33 57 79 55 85 60 40 23 3 6 30 28 19 62 32 58 5 52 24 25 77 13 35 75 76 64 10 11 69 70 56
5a054aa7bc13ad001ed97d80,50 61 29 66 1 51 7 72 36 23 3 6 71 59 40 38 34 39 83 37 5 85 55 60 77 78 8 53 58 32 33 22 67 25 24 65 69 70 79 54 13
5f28138718658010a1f495e3,23 3 6 38 34 39 7 77 78 71 59 40 32 33 5 50 61 29 66 1 51 72 36 25 60 79 85 24 4 22 67 41
611f1014bd122100071e93b4,23 3 6 7 71 59 38 34 39 50 61 29 66 1 51 72 36 40 33 60 32 5 83 37 67 79 25 77 85 78 54 28 65 4
59f4a912e8c1dd001e90a6ad,83 37 50 61 29 66 1 51 7 72 36 71 59 85 23 3 6 38 54 34 39 67 40 5 58 19 60 87 8 79 56 65 69 73 15 33 57 55
5ce60fa503a9be0020bdbcd3,71 59 23 3 6 40 7 5 4 50 61 29 66 1 51 72 36 60 20 79 85 25 83 37 69 70 38 34 39 32 33 73 8 62 65
610e82bae74456000773c547,23 3 6 40 19 5 25 7 71 59 77 50 61 29 66 1 51 72 36 4 53 73 78 60 38 34 39 85
54ef6116b839040f000161ab,4 36 23 3 6 25 77 71 59 5 7 40 50 61 29 66 1 51 72 60 38 34 39 78 79 83 37 19 85 32 33 22
5f451faf5cce5b3281865fc1,23 3 6 71 59 40 7 51 50 61 29 66 1 72 36 60 38 34 39 5 49 21 79 83 37 73 85 32 33 19 65 4 35 57 77 78 69 70 53
57fb54e0da04300700fdbbac,71 59 83 37 50 61 29 66 1 51 7 72 36 85 40 8 23 3 6 60 35 57 79 4 24 69 70 42 32 43 33 58 75 76 64 49 62 25 77 38 34 39 28 56 19 15 65 41 55
56a210944ec4c609007d2d61,71 59 50 61 29 66 1 51 7 72 36 23 3 6 40 60 83 37 5 13 28 25 77 79 55 35 57 4 8 85 19 56 65 47 15 69 64 12 18 38 34 39 45 70 9 54
57318a71fad4ef0a006af32c,71 59 23 3 6 50 61 29 66 1 51 7 72 36 79 40 60 55 78 5 85 52 83 37 4 33 57 42 32 43 58 25 77 24 38 34 39 8 73 47
6047a5e8ee9cc4b964854428,71 59 23 3 6 40 50 61 29 66 1 51 7 72 36 5 38 34 39 32 33 83 37 53 19 60 69 70 85 79 45 8 25 75 76 64 54 4 55 52 57 77 78
6110e272bd53650006611bc9,71 59 83 37 50 61 29 66 1 51 7 72 36 23 3 6 40 85 35 57 69 70 15 64 60 79 8 14 53 81
5a9e0c155d786f001e628f72,71 59 23 3 6 7 40 25 77 50 61 29 66 1 51 72 36 38 34 39 19 33 5 83 37 60 32 54 78 79 85 53 65 8 4
60d1bcd4c75e4221fee62f2d,5 4 36 23 3 6 20 27 71 59 14 1 7 61 9 40 50 29 66 51 72 79 60 21 12 67 25 77 85
60d04956aec8654ec70e7fb0,23 3 6 71 59 40 7 50 61 29 66 1 51 72 36 5 69 70 85 79 4 38 34 39 60 32 33 8 83 37 13 25 77 24 9 35 57 78
603fbaaf043b4758e15ba3aa,23 3 6 71 59 7 40 50 61 29 66 1 51 72 36 4 5 55 60 85 83 37 79 24 25 69 70 77 8 14 15 9 38 34 39
5b712e9370e34c001e3f0704,23 3 6 71 59 50 61 29 66 1 51 7 72 36 40 77 78 32 33 34 5 38 39 83 37 60 41 25 4 65 87 85 79 53 54 67
6109b72739b6650007743605,83 37 51 71 59 50 72 66 61 29 1 7 36 69 70 55 63 64 45 40 23 3 6 85 35 57 53 8 56 65 19 28 4 5 60 79
57aed71a06665507002ddc6d,83 37 71 59 50 61 29 66 1 51 7 72 36 85 8 40 23 3 6 79 69 70 52 57 35 81 55 33 60 67 32 54 68 15 64
5bc179df15aece001e613b1f,71 59 23 3 6 40 50 61 29 66 1 51 7 72 36 38 34 39 69 70 32 33 41 60 85 5 79 75 76 64 83 37 28 25 77 45 8 57 58 19 55 42 43
5e4e82fe5b02f600245cf896,23 3 6 7 50 61 29 66 1 51 72 36 71 59 55 40 79 14 15 60 85 83 37 35 57 32 33 34 21 47 48 41 62 5 78 4 56 65 28 12 77 9 46 8
5e886a1059e025002293f9ae,71 59 51 8 50 61 29 66 1 7 72 36 83 37 40 69 70 23 3 6 85 79 60 35 57 28 56 65 32 33 15 88 55 19
5f3403ecf87ea837ef979643,19 73 40 53 71 59 23 3 6 50 72 61 29 66 1 51 7 36 75 76 56 5 83 37 89 85 15 32 33 58 69 70 64 62 13 60 79 55 65 57 8 35
5eeda0a796ca832d0d18c915,69 70 71 59 27 40 23 3 6 50 61 29 66 1 51 7 72 36 9 4 5 60 79 8 13 85 35 57 55 83 37 24 28
5f16c5ed55f75f1b2b5269bf,83 37 71 59 50 61 29 66 1 51 7 72 36 35 57 40 85 23 3 6 75 33 76 64 60 69 79 87 78 55 65 70 8 84
5b88c50a3aeadb001e5c7470,23 3 6 71 59 40 50 61 29 66 1 51 7 72 36 38 34 39 5 32 33 83 37 25 77 19 60 79 78 53 73 85 54 75 76 64 4 58 65
59edb3134b1842001e218b06,23 3 6 71 59 51 7 5 50 61 29 66 1 72 36 40 38 34 39 25 77 60 79 55 85 19 78 62 54 67 83 37 33 32 4 53 52 57 74
